item_id,knowledge_code
1085,"[130, 128]"
1086,"[130, 128]"
1087,"[130, 128]"
1088,"[130, 128]"
1089,"[130, 128]"
1090,"[130, 128]"
1091,"[130, 128]"
1092,"[130, 128]"
1093,"[130, 128]"
1094,"[130, 128]"
1095,"[130, 128]"
1096,"[130, 128]"
1097,"[130, 128]"
1098,"[130, 128]"
1099,"[130, 128]"
1100,"[130, 128]"
1101,"[130, 128]"
1102,"[130, 128]"
1103,"[130, 128]"
1104,"[130, 128]"
1105,"[130, 128]"
1106,"[130, 128]"
1107,"[130, 128]"
1108,"[130, 128]"
1109,"[130, 128]"
1110,"[130, 128]"
1111,[128]
1112,[128]
1113,[128]
1114,[128]
1115,[128]
1116,[128]
1117,[128]
1118,[128]
1119,[128]
1120,[128]
1121,[128]
1122,[128]
1123,[128]
1124,[128]
1125,[128]
1126,[128]
1127,[128]
1128,[128]
1129,[128]
1130,[128]
1131,[128]
1132,[128]
1133,[128]
1134,[128]
1135,[128]
1136,[128]
1137,[128]
1138,[128]
1139,[128]
1140,[128]
1141,[128]
1142,[128]
1143,[128]
1144,[128]
1145,[128]
1146,[128]
1147,[128]
1148,[128]
1149,[128]
1150,[128]
1151,[128]
1152,[128]
1153,[128]
1154,[128]
1155,[128]
1156,[128]
1157,[128]
1158,[128]
1159,[128]
1160,[128]
1161,[128]
1162,[128]
1163,[128]
1164,[128]
1165,[128]
1166,[128]
1167,[128]
1168,[128]
1169,[128]
1170,[128]
1171,[128]
1172,[128]
1173,[128]
1174,[128]
1175,[128]
1176,[128]
1177,[128]
1178,[128]
1179,[128]
1180,[128]
1181,[128]
1182,[128]
1183,[128]
1184,[128]
1185,[128]
1186,[128]
1187,[128]
1188,[128]
1189,[128]
1190,[128]
1191,[128]
1192,[128]
1193,[128]
1194,[128]
1195,[128]
1196,[128]
1197,[128]
1198,[128]
1199,[128]
1200,[128]
1201,[128]
1202,[128]
1203,[128]
1204,[128]
1205,[128]
1206,[128]
1207,[128]
1208,[128]
1209,[128]
1210,[128]
1211,[128]
1212,[128]
1213,[128]
1214,[128]
1215,[128]
1216,[128]
1217,[128]
1218,[128]
1219,[128]
1220,[128]
1221,[128]
1222,[128]
1223,[128]
1224,[128]
1225,[128]
1226,[128]
1227,[128]
1228,[128]
1229,[128]
1230,[128]
1231,[128]
1232,[128]
1233,[128]
1234,[128]
1235,[128]
1236,[128]
1237,[128]
1238,[128]
1239,[128]
1240,[128]
1241,[128]
1242,[128]
1243,[128]
1244,[128]
1245,[128]
1246,[128]
1247,[128]
1248,[128]
1249,[128]
1250,[128]
1251,[128]
1252,[128]
1253,[128]
1254,[128]
1255,[128]
1256,[128]
1257,[128]
1258,[128]
1259,[128]
1260,[128]
1261,[128]
1262,[128]
1263,[128]
1264,[128]
1265,[128]
1266,[128]
1267,[128]
1268,[128]
1269,[128]
1270,[128]
1271,[128]
1272,[128]
1273,[128]
1274,[128]
1275,[128]
1276,[128]
1277,[128]
1278,[128]
1279,[128]
1280,[128]
1281,[128]
1282,[128]
1283,[128]
1284,[128]
1285,[128]
1286,[128]
1287,[128]
1288,[128]
1289,[128]
1290,[128]
1291,[128]
1292,[128]
1293,[128]
1294,[128]
1295,"[211, 186, 187]"
1296,"[229, 186, 187]"
1297,"[299, 186, 243]"
1298,"[245, 186, 243]"
1299,"[340, 186, 243]"
1300,"[310, 186, 243]"
1301,"[305, 186, 243]"
1302,"[277, 186, 243]"
1303,"[276, 186, 243]"
1304,"[329, 186, 243]"
1305,"[282, 186, 243]"
1306,"[250, 186, 243]"
1307,"[281, 186, 243]"
1308,"[248, 186, 243]"
1309,"[313, 186, 243]"
1310,"[203, 186, 187]"
1311,"[211, 186, 187]"
1312,"[199, 186, 187]"
1313,"[199, 186, 187]"
1314,"[244, 186, 243]"
1315,"[220, 186, 187]"
1316,"[220, 186, 187]"
1317,"[240, 186, 187]"
1318,"[214, 186, 187]"
1319,"[202, 186, 187]"
1320,"[202, 186, 187]"
1321,"[282, 186, 243]"
1322,"[284, 186, 243]"
1323,"[239, 186, 187]"
1324,"[269, 186, 243]"
1325,"[214, 186, 187]"
1326,"[291, 186, 243]"
1327,"[238, 186, 187]"
1328,"[295, 186, 243]"
1329,"[341, 186, 243]"
1330,"[260, 186, 243]"
1331,"[312, 186, 243]"
1332,"[247, 186, 243]"
1333,"[306, 186, 243]"
1334,"[333, 186, 243]"
1335,"[272, 186, 243]"
1336,"[331, 186, 243]"
1337,"[278, 186, 243]"
1338,"[283, 186, 243]"
1339,"[188, 186, 187]"
1340,"[188, 186, 187]"
1341,"[318, 186, 243]"
1342,"[236, 186, 187]"
1343,"[192, 186, 187]"
1344,"[192, 186, 187]"
1345,"[204, 186, 187]"
1346,"[327, 186, 243]"
1347,"[217, 186, 187]"
1348,"[284, 186, 243]"
1349,"[201, 186, 187]"
1350,"[201, 186, 187]"
1351,"[336, 186, 243]"
1352,"[226, 186, 187]"
1353,"[279, 186, 243]"
1354,"[329, 186, 243]"
1355,"[213, 186, 187]"
1356,"[257, 186, 243]"
1357,"[336, 186, 243]"
1358,"[260, 186, 243]"
1359,"[341, 186, 243]"
1360,"[265, 186, 243]"
1361,"[245, 186, 243]"
1362,"[315, 186, 243]"
1363,"[278, 186, 243]"
1364,"[191, 186, 187]"
1365,"[191, 186, 187]"
1366,"[254, 186, 243]"
1367,"[232, 186, 187]"
1368,"[287, 186, 243]"
1369,"[271, 186, 243]"
1370,"[337, 186, 243]"
1371,"[321, 186, 243]"
1372,"[296, 186, 243]"
1373,"[332, 186, 243]"
1374,"[222, 186, 187]"
1375,"[299, 186, 243]"
1376,"[317, 186, 243]"
1377,"[315, 186, 243]"
1378,"[322, 186, 243]"
1379,"[320, 186, 243]"
1380,"[273, 186, 243]"
1381,"[261, 186, 243]"
1382,"[264, 186, 243]"
1383,"[189, 186, 187]"
1384,"[189, 186, 187]"
1385,"[248, 186, 243]"
1386,"[231, 186, 187]"
1387,"[275, 186, 243]"
1388,"[255, 186, 243]"
1389,"[227, 186, 187]"
1390,"[198, 186, 187]"
1391,"[198, 186, 187]"
1392,"[270, 186, 243]"
1393,"[235, 186, 187]"
1394,"[210, 186, 187]"
1395,"[297, 186, 243]"
1396,"[309, 186, 243]"
1397,"[255, 186, 243]"
1398,"[334, 186, 243]"
1399,"[300, 186, 243]"
1400,"[308, 186, 243]"
1401,"[287, 186, 243]"
1402,"[266, 186, 243]"
1403,"[339, 186, 243]"
1404,"[312, 186, 243]"
1405,"[249, 186, 243]"
1406,"[291, 186, 243]"
1407,"[198, 186, 187]"
1408,"[198, 186, 187]"
1409,"[205, 186, 187]"
1410,"[190, 186, 187]"
1411,"[190, 186, 187]"
1412,"[233, 186, 187]"
1413,"[221, 186, 187]"
1414,"[194, 186, 187]"
1415,"[194, 186, 187]"
1416,"[241, 186, 187]"
1417,"[230, 186, 187]"
1418,"[206, 186, 187]"
1419,"[201, 186, 187]"
1420,"[201, 186, 187]"
1421,"[274, 186, 243]"
1422,"[236, 186, 187]"
1423,"[333, 186, 243]"
1424,"[209, 186, 187]"
1425,"[279, 186, 243]"
1426,"[290, 186, 243]"
1427,"[294, 186, 243]"
1428,"[305, 186, 243]"
1429,"[324, 186, 243]"
1430,"[250, 186, 243]"
1431,"[311, 186, 243]"
1432,"[297, 186, 243]"
1433,"[296, 186, 243]"
1434,"[338, 186, 243]"
1435,"[262, 186, 243]"
1436,"[252, 186, 243]"
1437,"[301, 186, 243]"
1438,"[308, 186, 243]"
1439,"[343, 186, 243]"
1440,"[293, 186, 243]"
1441,"[274, 186, 243]"
1442,"[200, 186, 187]"
1443,"[200, 186, 187]"
1444,"[210, 186, 187]"
1445,"[326, 186, 243]"
1446,"[218, 186, 187]"
1447,"[237, 186, 187]"
1448,"[206, 186, 187]"
1449,"[242, 186, 187]"
1450,"[225, 186, 187]"
1451,"[203, 186, 187]"
1452,"[213, 186, 187]"
1453,"[280, 186, 243]"
1454,"[264, 186, 243]"
1455,"[249, 186, 243]"
1456,"[212, 186, 187]"
1457,"[293, 186, 243]"
1458,"[275, 186, 243]"
1459,"[303, 186, 243]"
1460,"[343, 186, 243]"
1461,"[310, 186, 243]"
1462,"[267, 186, 243]"
1463,"[326, 186, 243]"
1464,"[328, 186, 243]"
1465,"[252, 186, 243]"
1466,"[268, 186, 243]"
1467,"[191, 186, 187]"
1468,"[191, 186, 187]"
1469,"[316, 186, 243]"
1470,"[342, 186, 243]"
1471,"[219, 186, 187]"
1472,"[217, 186, 187]"
1473,"[231, 186, 187]"
1474,"[286, 186, 243]"
1475,"[338, 186, 243]"
1476,"[322, 186, 243]"
1477,"[204, 186, 187]"
1478,"[331, 186, 243]"
1479,"[304, 186, 243]"
1480,"[300, 186, 243]"
1481,"[327, 186, 243]"
1482,"[325, 186, 243]"
1483,"[251, 186, 243]"
1484,"[253, 186, 243]"
1485,"[313, 186, 243]"
1486,"[262, 186, 243]"
1487,"[235, 186, 187]"
1488,"[247, 186, 243]"
1489,"[240, 186, 187]"
1490,"[276, 186, 243]"
1491,"[256, 186, 243]"
1492,"[324, 186, 243]"
1493,"[269, 186, 243]"
1494,"[319, 186, 243]"
1495,"[298, 186, 243]"
1496,"[265, 186, 243]"
1497,"[290, 186, 243]"
1498,"[307, 186, 243]"
1499,"[301, 186, 243]"
1500,"[256, 186, 243]"
1501,"[337, 186, 243]"
1502,"[302, 186, 243]"
1503,"[261, 186, 243]"
1504,"[340, 186, 243]"
1505,"[268, 186, 243]"
1506,"[253, 186, 243]"
1507,"[263, 186, 243]"
1508,"[194, 186, 187]"
1509,"[194, 186, 187]"
1510,"[226, 186, 187]"
1511,"[192, 186, 187]"
1512,"[192, 186, 187]"
1513,"[224, 186, 187]"
1514,"[222, 186, 187]"
1515,"[195, 186, 187]"
1516,"[195, 186, 187]"
1517,"[257, 186, 243]"
1518,"[229, 186, 187]"
1519,"[207, 186, 187]"
1520,"[200, 186, 187]"
1521,"[200, 186, 187]"
1522,"[304, 186, 243]"
1523,"[237, 186, 187]"
1524,"[289, 186, 243]"
1525,"[221, 186, 187]"
1526,"[289, 186, 243]"
1527,"[314, 186, 243]"
1528,"[339, 186, 243]"
1529,"[306, 186, 243]"
1530,"[307, 186, 243]"
1531,"[286, 186, 243]"
1532,"[319, 186, 243]"
1533,"[292, 186, 243]"
1534,"[251, 186, 243]"
1535,"[311, 186, 243]"
1536,"[298, 186, 243]"
1537,"[303, 186, 243]"
1538,"[209, 186, 187]"
1539,"[196, 186, 187]"
1540,"[196, 186, 187]"
1541,"[195, 186, 187]"
1542,"[195, 186, 187]"
1543,"[325, 186, 243]"
1544,"[219, 186, 187]"
1545,"[228, 186, 187]"
1546,"[212, 186, 187]"
1547,"[334, 186, 243]"
1548,"[224, 186, 187]"
1549,"[208, 186, 187]"
1550,"[207, 186, 187]"
1551,"[281, 186, 243]"
1552,"[254, 186, 243]"
1553,"[238, 186, 187]"
1554,"[259, 186, 243]"
1555,"[215, 186, 187]"
1556,"[292, 186, 243]"
1557,"[285, 186, 243]"
1558,"[270, 186, 243]"
1559,"[309, 186, 243]"
1560,"[318, 186, 243]"
1561,"[316, 186, 243]"
1562,"[323, 186, 243]"
1563,"[321, 186, 243]"
1564,"[288, 186, 243]"
1565,"[267, 186, 243]"
1566,"[189, 186, 187]"
1567,"[189, 186, 187]"
1568,"[317, 186, 243]"
1569,"[227, 186, 187]"
1570,"[193, 186, 187]"
1571,"[193, 186, 187]"
1572,"[225, 186, 187]"
1573,"[328, 186, 243]"
1574,"[216, 186, 187]"
1575,"[285, 186, 243]"
1576,"[197, 186, 187]"
1577,"[197, 186, 187]"
1578,"[273, 186, 243]"
1579,"[335, 186, 243]"
1580,"[323, 186, 243]"
1581,"[205, 186, 187]"
1582,"[244, 186, 243]"
1583,"[330, 186, 243]"
1584,"[239, 186, 187]"
1585,"[335, 186, 243]"
1586,"[342, 186, 243]"
1587,"[259, 186, 243]"
1588,"[266, 186, 243]"
1589,"[246, 186, 243]"
1590,"[314, 186, 243]"
1591,"[277, 186, 243]"
1592,"[234, 186, 187]"
1593,"[241, 186, 187]"
1594,"[288, 186, 243]"
1595,"[272, 186, 243]"
1596,"[233, 186, 187]"
1597,"[320, 186, 243]"
1598,"[295, 186, 243]"
1599,"[283, 186, 243]"
1600,"[280, 186, 243]"
1601,"[230, 186, 187]"
1602,"[302, 186, 243]"
1603,"[246, 186, 243]"
1604,"[332, 186, 243]"
1605,"[271, 186, 243]"
1606,"[330, 186, 243]"
1607,"[258, 186, 243]"
1608,"[263, 186, 243]"
1609,"[218, 186, 187]"
1610,"[216, 186, 187]"
1611,"[223, 186, 187]"
1612,"[196, 186, 187]"
1613,"[196, 186, 187]"
1614,"[258, 186, 243]"
1615,"[228, 186, 187]"
1616,"[199, 186, 187]"
1617,"[199, 186, 187]"
1618,"[294, 186, 243]"
1619,"[234, 186, 187]"
1620,"[192, 186, 187]"
1621,"[192, 186, 187]"
1622,"[192, 186, 187]"
1623,"[192, 186, 187]"
1624,"[195, 186, 187]"
1625,"[195, 186, 187]"
1626,"[195, 186, 187]"
1627,"[195, 186, 187]"
1628,"[199, 186, 187]"
1629,"[199, 186, 187]"
1630,"[199, 186, 187]"
1631,"[199, 186, 187]"
1632,"[204, 186, 187]"
1633,"[204, 186, 187]"
1634,"[204, 186, 187]"
1635,"[204, 186, 187]"
1636,"[210, 186, 187]"
1637,"[210, 186, 187]"
1638,"[210, 186, 187]"
1639,"[210, 186, 187]"
1640,"[217, 186, 187]"
1641,"[217, 186, 187]"
1642,"[217, 186, 187]"
1643,"[217, 186, 187]"
1644,"[225, 186, 187]"
1645,"[225, 186, 187]"
1646,"[225, 186, 187]"
1647,"[225, 186, 187]"
1648,"[193, 186, 187]"
1649,"[193, 186, 187]"
1650,"[193, 186, 187]"
1651,"[193, 186, 187]"
1652,"[196, 186, 187]"
1653,"[196, 186, 187]"
1654,"[196, 186, 187]"
1655,"[196, 186, 187]"
1656,"[200, 186, 187]"
1657,"[200, 186, 187]"
1658,"[200, 186, 187]"
1659,"[200, 186, 187]"
1660,"[205, 186, 187]"
1661,"[205, 186, 187]"
1662,"[205, 186, 187]"
1663,"[205, 186, 187]"
1664,"[211, 186, 187]"
1665,"[211, 186, 187]"
1666,"[211, 186, 187]"
1667,"[211, 186, 187]"
1668,"[218, 186, 187]"
1669,"[218, 186, 187]"
1670,"[218, 186, 187]"
1671,"[218, 186, 187]"
1672,"[226, 186, 187]"
1673,"[226, 186, 187]"
1674,"[226, 186, 187]"
1675,"[226, 186, 187]"
1676,"[196, 186, 187]"
1677,"[196, 186, 187]"
1678,"[196, 186, 187]"
1679,"[196, 186, 187]"
1680,"[197, 186, 187]"
1681,"[197, 186, 187]"
1682,"[197, 186, 187]"
1683,"[197, 186, 187]"
1684,"[201, 186, 187]"
1685,"[201, 186, 187]"
1686,"[201, 186, 187]"
1687,"[201, 186, 187]"
1688,"[206, 186, 187]"
1689,"[206, 186, 187]"
1690,"[206, 186, 187]"
1691,"[206, 186, 187]"
1692,"[212, 186, 187]"
1693,"[212, 186, 187]"
1694,"[212, 186, 187]"
1695,"[212, 186, 187]"
1696,"[219, 186, 187]"
1697,"[219, 186, 187]"
1698,"[219, 186, 187]"
1699,"[219, 186, 187]"
1700,"[227, 186, 187]"
1701,"[227, 186, 187]"
1702,"[227, 186, 187]"
1703,"[227, 186, 187]"
1704,"[200, 186, 187]"
1705,"[200, 186, 187]"
1706,"[200, 186, 187]"
1707,"[200, 186, 187]"
1708,"[201, 186, 187]"
1709,"[201, 186, 187]"
1710,"[201, 186, 187]"
1711,"[201, 186, 187]"
1712,"[202, 186, 187]"
1713,"[202, 186, 187]"
1714,"[202, 186, 187]"
1715,"[202, 186, 187]"
1716,"[207, 186, 187]"
1717,"[207, 186, 187]"
1718,"[207, 186, 187]"
1719,"[207, 186, 187]"
1720,"[213, 186, 187]"
1721,"[213, 186, 187]"
1722,"[213, 186, 187]"
1723,"[213, 186, 187]"
1724,"[346, 344, 345]"
1725,"[346, 344, 345]"
1726,"[347, 344, 345]"
1727,"[347, 344, 345]"
1728,"[348, 344, 345]"
1729,"[348, 344, 345]"
1730,"[349, 344, 345]"
1731,"[349, 344, 345]"
1732,"[350, 344, 345]"
1733,"[351, 344, 345]"
1734,"[352, 344, 345]"
1735,"[353, 344, 345]"
1736,"[354, 344, 345]"
1737,"[355, 344, 345]"
1738,"[356, 344, 345]"
1739,"[356, 344, 345]"
1740,"[357, 344, 345]"
1741,"[357, 344, 345]"
1742,"[358, 344, 345]"
1743,"[358, 344, 345]"
1744,"[359, 344, 345]"
1745,"[359, 344, 345]"
1746,"[360, 344, 345]"
1747,"[361, 344, 345]"
1748,"[362, 344, 345]"
1749,"[363, 344, 345]"
1750,"[364, 344, 345]"
1751,"[365, 344, 345]"
1752,"[366, 344, 345]"
1753,"[366, 344, 345]"
1754,"[367, 344, 345]"
1755,"[367, 344, 345]"
1756,"[368, 344, 345]"
1757,"[368, 344, 345]"
1758,"[369, 344, 345]"
1759,"[369, 344, 345]"
1760,"[370, 344, 345]"
1761,"[371, 344, 345]"
1762,"[372, 344, 345]"
1763,"[373, 344, 345]"
1764,"[374, 344, 345]"
1765,"[375, 344, 345]"
1766,"[376, 344, 345]"
1767,"[376, 344, 345]"
1768,"[377, 344, 345]"
1769,"[377, 344, 345]"
1770,"[378, 344, 345]"
1771,"[378, 344, 345]"
1772,"[379, 344, 345]"
1773,"[379, 344, 345]"
1774,"[380, 344, 345]"
1775,"[381, 344, 345]"
1776,"[382, 344, 345]"
1777,"[383, 344, 345]"
1778,"[384, 344, 345]"
1779,"[385, 344, 345]"
1780,"[386, 344, 345]"
1781,"[386, 344, 345]"
1782,"[387, 344, 345]"
1783,"[387, 344, 345]"
1784,"[388, 344, 345]"
1785,"[388, 344, 345]"
1786,"[389, 344, 345]"
1787,"[389, 344, 345]"
1788,"[390, 344, 345]"
1789,"[391, 344, 345]"
1790,"[392, 344, 345]"
1791,"[393, 344, 345]"
1792,"[394, 344, 345]"
1793,"[395, 344, 345]"
1794,"[396, 344, 345]"
1795,"[396, 344, 345]"
1796,"[397, 344, 345]"
1797,"[397, 344, 345]"
1798,"[398, 344, 345]"
1799,"[398, 344, 345]"
1800,"[399, 344, 345]"
1801,"[399, 344, 345]"
1802,"[400, 344, 345]"
1803,"[401, 344, 345]"
1804,"[402, 344, 345]"
1805,"[403, 344, 345]"
1806,"[404, 344, 345]"
1807,"[405, 344, 345]"
1808,"[406, 344, 345]"
1809,"[407, 344, 345]"
1810,"[408, 344, 345]"
1811,"[409, 344, 345]"
1812,"[410, 344, 345]"
1813,"[411, 344, 345]"
1814,"[412, 344, 345]"
1815,"[413, 344, 345]"
1816,"[414, 344, 345]"
1817,"[415, 344, 345]"
1818,"[416, 344, 345]"
1819,"[417, 344, 345]"
1820,"[418, 344, 345]"
1821,"[419, 344, 345]"
1822,"[420, 344, 345]"
1823,"[421, 344, 345]"
1824,"[422, 344, 345]"
1825,"[423, 344, 345]"
1826,"[424, 344, 345]"
1827,"[425, 344, 345]"
1828,"[426, 344, 345]"
1829,"[427, 344, 345]"
1830,"[428, 344, 345]"
1831,"[429, 344, 345]"
1832,"[430, 344, 345]"
1833,"[431, 344, 345]"
1834,"[432, 344, 345]"
1835,"[433, 344, 345]"
1836,"[434, 344, 345]"
1837,"[435, 344, 345]"
1838,"[436, 344, 345]"
1839,"[437, 344, 345]"
1840,"[438, 344, 345]"
1841,"[439, 344, 345]"
1842,"[440, 344, 345]"
1843,"[441, 344, 345]"
1844,"[442, 344, 345]"
1845,"[443, 344, 345]"
1846,"[444, 344, 345]"
1847,"[445, 344, 345]"
